full-dataset-jeroen_chunk1208| Mama zei, schat, en ik antwoordde wie? En zij vroeg, heb jij soms de reservesleuken van onze flat aan de postbode gegeven? Ik zei, de postbode is een postbodin.
full-dataset-jeroen_chunk1209| Ze knikte, tegen niemand in het bijzonder en vroeg of ik de postbode in de sleutel had gegeven. Ik klikte bevestigend omdat ik voor het gebeurde nog nooit tegen haar had gelogen.
full-dataset-jeroen_chunk1210| Waarom heb je dat gedaan? vroeg ze. Dus legde ik uit, Stan......wie?
full-dataset-jeroen_chunk1211| En ik zei, Stan, de huismeester, die gaat soms even om de hoek koffie halen. En ik wil wel zeker weten dat ik alle pakjes krijg die voor mij bestemd zijn. Dus dacht ik, als Alice hier nou... wie?
full-dataset-jeroen_chunk1212| De postpod in. Als zij nou een sleutel heeft, dan kan ze de spullen binnen in de gang leggen. Maar je kunt een vreemde niet zomaar onze sleutel geven.
full-dataset-jeroen_chunk1213_split0| Gelukkig is Alicia geen vreemde. Er staan veel kostbare spullen in ons huis. Soms lijken mensen heel aardig, maar dan blijken ze uiteindelijk toch niet zo aardig te zijn, snap je? Stel nou dat ze jouw spullen pikt.
full-dataset-jeroen_chunk1214| En heeft ze jou soms de sleutel van haar huis gegeven?
full-dataset-jeroen_chunk1215| Het was duidelijk dat ze boos op me was, maar ik wist niet waarom. Ik had niets verkeerds gedaan. En zo ja, dan wist ik niet wat. En ik had het in ieder geval niet met opzet gedaan.
full-dataset-jeroen_chunk1216_split0| Ik schoof naar oma's kant in de limousine en zei tegen mama... Wat moet ik nou met een sleutel van haar huis? Ze voelde dat ik mezelf in mijn onzichtbare slaapzak dichtritste. En ik voelde dat ze niet echt van me hield.
full-dataset-jeroen_chunk1217_split0| Misschien zou je de volgende keer eerst even met mij kunnen overleggen, goed? Niet boos zijn, zei ik. Ik ben niet boos op je, zei ze. Ook niet een klein beetje? Nee.
full-dataset-jeroen_chunk1218_split0| Dit leek me niet het juiste moment om haar te vertellen dat ik ook duplicaten van de sleutel had laten maken voor de pizza bezorger. En de man van UPS.
full-dataset-jeroen_chunk1219| Ik hou meer dan ooit van je.
full-dataset-jeroen_chunk1220_split0| En fin. Ik mag geen tv kijken, maar ik mag wel documentaires, geschikt voor alle leeftijden, huren en ik mag lezen wat ik wil. Mijn lievelingsboek is A Brief History of Time.
full-dataset-jeroen_chunk1220_split1| Een van mijn favoriete passages staat aan het begin van het eerste hoofdstuk, waarin Stephen Hawking vertelt over een beroemde natuurkundige die een lezing gaf over de baan die de aarde om de zon beschijft.
full-dataset-jeroen_chunk1221_split0| Toen stak een vrouw achter in de zaal haar hand op en zei... Wat u daar vertelt is volslagenonzin.
full-dataset-jeroen_chunk1222| waarop de natuurkundige haar vroeg waarop de schildpad dan stond. En zij antwoorden... het is schildpad op schildpad op schildpad.
full-dataset-jeroen_chunk1223| Een machtig verhaal vind ik dat, want het laat zien hoe dom sommige mensen zijn. En bovendien ben ik dol op schildpadden.
full-dataset-jeroen_chunk1224_split0| Een paar weken na de zwarte dag begon ik heel veel brieven te schrijven. Ik weet niet waarom, maar het verlichtte mijn mineurstemming tenminste een beetje.
full-dataset-jeroen_chunk1224_split1| waaronder een paar die veel waard waren. En daardoor ging ik me weer afvragen of het misschien mijn bedoeling was om spullen kwijt te raken. De eerste brief die ik schreef was aan Stephen Hawking.
full-dataset-jeroen_chunk1225| Beste Stephen Hawking, mag ik alsjeblieft uw protégé zijn. Alvast bedankt. Oscar Shell
full-dataset-jeroen_chunk1226_split0| Ik had niet gedacht dat hij zou terugschrijven.
full-dataset-jeroen_chunk1227_split0| Ik stormde de 105 treden naar onze flat op, rende mijn lab in, ging mijn grote bergkast in, knipte mijn zaklantaarn aan en maakte de brief open.
full-dataset-jeroen_chunk1227_split1| Dat weet ik toevallig.
full-dataset-jeroen_chunk1228_split0| Hartelijk dank voor je brief. Vanwege het grote aantal brieven dat ik ontvang, kan ik niet iedereen persoonlijk beantwoorden. Maar weet wel dat ik elke brief lees en bewaar.
full-dataset-jeroen_chunk1229_split0| Papa stopte me altijd in en hij kon prachtige verhalen vertellen. En samen lazen we de New York Times. En soms vloot hij I am the Walrus, zijn dieveling nummer.
full-dataset-jeroen_chunk1230_split0| Wat ik ook zo geweldig vond, was dat hij in elk artikel dat we samen doorlazen wel een fout aantrof. Soms waren het stijlfouten, soms een aardrijkskundige fout of een feit dat niet klopte.
full-dataset-jeroen_chunk1231| Ik vond het heerlijk om een vader te hebben die slimmer was dan de New York Times. En ik vond het heerlijk zijn borsthaar door zijn t-shirt tegen mijn wang te voelen. En hij rook altijd zo lekker naar scheerzeep, zelfs aan het eind van de dag.
full-dataset-jeroen_chunk1232| Bij hem zijn maakte me rustig in mijn hoofd. Dan hoefde ik even niets uit te vinden.
full-dataset-jeroen_chunk1233| Toen papa me die avond instopte, de avond voor de zwarte dag, vroeg ik aan hem of de wereld een platte schijf was die rustte op de rug van een reusachtige schildpad.
full-dataset-jeroen_chunk1234| Ballon?
full-dataset-jeroen_chunk1235| Ik wil gewoon weten hoe het kan dat de aarde op zijn plek blijft hangen en niet door het heelal valt.
full-dataset-jeroen_chunk1236| Is dit wel Oscar die ik instop? Of heeft een buitenaardsweze zijn hersenen ontvreemd voor een experiment?
full-dataset-jeroen_chunk1237_split0| Ik zei, we geloven niet in buitenaardse wezens. Hij zei, de aarde valt wel degelijk door het heelal, dat weet je toch joh. Hij valt voortdurend naar de zon toe.
full-dataset-jeroen_chunk1238| Ik zei, ja, hè, hè, maar waarom is er zwaartekracht? Hij zei, hoe bedoel je waarom is er zwaartekracht? Wat is daar de reden voor?
full-dataset-jeroen_chunk1239_split0| Wie zegt dat er een reden moet zijn? Eh, niemand eigenlijk. Het was een rhetorische vraag. Wat is dat?
full-dataset-jeroen_chunk1240| Wat dan? Dat er geen reden hoeft te zijn.
full-dataset-jeroen_chunk1241| Maar als er geen reden is, waarom bestaat het heelal dan eigenlijk?
full-dataset-jeroen_chunk1242| omdat de omstandigheden gunstig waren.
full-dataset-jeroen_chunk1243| Waarom ben ik eigenlijk jouw zoon?
full-dataset-jeroen_chunk1244| Omdat mamma en ik met elkaar vrijden en een van mijn zaadjes een eitje van haar bevruchten.
full-dataset-jeroen_chunk1245| Sorry, ik moet even over mijn nek. Ik ben niet zo kinderachtig.
full-dataset-jeroen_chunk1246| Toch begrijp ik niet waarom wij bestaan. Ik bedoel niet hoe het kan, maar waarom?
full-dataset-jeroen_chunk1247| Ik keek hoe de vuurvliegjes van zijn gedachtegang een baan bescheven door zijn hoofd. Hij zei We bestaan omdat we bestaan.
full-dataset-jeroen_chunk1248| Krijg je nou wat?
full-dataset-jeroen_chunk1249| We kunnen ons allerlei Hilal voorstellen die in niets op het onze lijken. Maar dit is toevallig het Hilal dat is ontstaan.
full-dataset-jeroen_chunk1250| Ik begreep wat hij bedoelde. En ik was het niet met hem oneens, maar ook niet volkomen eens.
full-dataset-jeroen_chunk1251| Dat je nou toevallig atheist bent, wil niet zeggen dat je niet graag wilt dat dingen hun bestaansreden hebben.
full-dataset-jeroen_chunk1252| Pop.
full-dataset-jeroen_chunk1253| Ja? Wil je een verhaal vertellen? Tuurlijk. Een leuk verhaal?
full-dataset-jeroen_chunk1254| In plaats van al die saai die ik altijd vertel. Precies. Ik nestelde me zo dicht tegen hem aan dat mijn neus ongeveer in zijn oksel zat.
full-dataset-jeroen_chunk1255| En je valt me niet in de reden? Ik zal het proberen.
full-dataset-jeroen_chunk1256| Het moment vlak voordat hij aan een verhaal begon, was mijn fijnste moment.
full-dataset-jeroen_chunk1257| Ooit, lang geleden, had New York City een zesde district.
full-dataset-jeroen_chunk1258| Dus als er vroeger een zesde district was, wat zijn dan de vijf andere districten?
full-dataset-jeroen_chunk1259| Manhattan natuurlijk, Brooklyn, Queens, Staten Island en de Bronx.
full-dataset-jeroen_chunk1260| Ben ik wel eens in een van de andere districten geweest? Daar gaan we weer. Ik wil het gewoon weten. We zijn een paar jaar geleden naar de Bronx Zoo geweest. Welke nog?
full-dataset-jeroen_chunk1261| Nee. Was er echt een zesde district? Dat wil ik nou net vertellen.
full-dataset-jeroen_chunk1262| Ik zal je niet meer in de reden vallen, beloofd.
full-dataset-jeroen_chunk1263| Toen het verhaal uit was deden we de radio weer aan en troffen iemand die Frans sprak. Dat was vooral leuk omdat het me herinnerde aan de vakantie die we net achter de rug hadden en die van mij eeuwig had mogen duren.
full-dataset-jeroen_chunk1264| Na een poosje vroeg papa of ik nog wakker was. Ik zei nee, want ik wist dat hij me niet graag alleen liet als ik nog wakker was. Maar ik wilde niet dat hij de volgende ochtend moe naar zijn werk zou gaan.
full-dataset-jeroen_chunk1265| Hij gaf me een zoen op mijn voorhoofd en wenste me wel te rusten. En toen was hij bij de deur. Pap? Ja? Niks.
full-dataset-jeroen_chunk1266_split0| De eerste volgende keer dat ik zijn stem hoorde was toen ik de volgende dag uit school kwam. We mochten eerder naar huis vanwege wat er gebeurd was.
full-dataset-jeroen_chunk1267_split0| Omdat ik voortdurend op mijn horloge kijk, wist ik dat het tien uur achttien was toen ik thuiskwam. Het huis was leeg en doodstil.
full-dataset-jeroen_chunk1267_split1| Ik had toen namelijk nog geen mobieltje. En bij het uitgaan van de school had tandpasta tegen me gezegd... dat hij zou bellen om me te laten weten of hij me in het park... zijn skateboardtruc zou laten zien.
full-dataset-jeroen_chunk1268| Eigenlijk had ik daar niet zo'n zin in. Maar goed.
full-dataset-jeroen_chunk1269_split0| Eerste bericht, dinsdag 8 uur 52. Is daar iemand? Hallo? Met papa? Neem alsjeblieft even op, ik heb net de zaak gebeld, maar daar werd niet opgenomen.
full-dataset-jeroen_chunk1269_split1| Het zal vast allemaal goed komen. Ik bel nog wel even als ik wat meer weet over wat er aan de hand is.
full-dataset-jeroen_chunk1270_split0| Er waren nog vier berichten van hem. Eentje om 9 uur 12, eentje om 9 uur 31, eentje om 9 uur 46 en eentje om 10 uur 4.
full-dataset-jeroen_chunk1271| Ik keek naar de nummer weer, en zag dat hij het was.
full-dataset-jeroen_chunk1272| waarom ik niet ben waar jij bent.
full-dataset-jeroen_chunk1273| 21 mei 1963.
full-dataset-jeroen_chunk1274| aan mijn ongeboren kind.
full-dataset-jeroen_chunk1275| Ik ben niet altijd stil geweest. Vroeger praatte ik aan één stuk door, ik kon mijn mond gewoon niet houden. De stilte overviel me als een kanker.
full-dataset-jeroen_chunk1276| Het was tijdens een van mijn eerste maaltijden in Amerika en ik stamelde tegen de ober.
full-dataset-jeroen_chunk1277| Zoals u me net dat mes aanreikte, dat doet me denken aan... Maar ik kon er ze niet af maken.
full-dataset-jeroen_chunk1278_split0| Ik kon niet op haar naam komen, ik probeerde het nog eens. Maar ik wist haar naam niet meer. Ze zat in me opgesloten. Hoe vreemd, dacht ik, hoe frustrerend.
full-dataset-jeroen_chunk1279| Ik haalde een pen uit mijn zak en schreef, Anna, op mijn servetje.
full-dataset-jeroen_chunk1280| Twee dagen later overkwam hetzelfde. En een dag later opnieuw.
full-dataset-jeroen_chunk1281_split0| Zij was het enige waarover ik wilde praten. Het gebeurde steeds weer. Als ik geen pen bij me had, schreef ik Anna in de lucht.
full-dataset-jeroen_chunk1281_split1| En als ik aan de telefoon zat, toetste ik de nummers in 2662.
full-dataset-jeroen_chunk1282| En was het volgende woord dat ik kwijtraakte. Waarschijnlijk omdat het een beetje op haar naam leek. Zo'n simpel woordje om uit te spreken, zo'n belangrijk woord om te verliezen.
full-dataset-jeroen_chunk1283| Ik moest in plaats daarvan plus teken zeggen, wat bespotterlijk klonk, maar niets aan te doen. Ik wil graag koffie plus teken iets lekkers erbij. Niemand kiest ervoor zo te zijn.
full-dataset-jeroen_chunk1284_split0| Willen was een woord dat ik ook vrij snel kwijt was. Niet dat ik niets meer wilde, juist wel, maar ik kon gewoon het woord willen niet meer uitspreken. In plaats daarvan gebruikte ik verlangen.
full-dataset-jeroen_chunk1284_split1| Maar dat klopte niet helemaal. De betekenis van mijn gedachte begon van mijn weg te zweven, als bladeren die van een boom in een rivier vallen. Ik was de boom.
full-dataset-jeroen_chunk1285| Ik had nog maar een handje wolwoorden over. Als iemand iets aardigs voor me deed, zei ik tegen hem... dat woord dat voor graag gedaan komt.
full-dataset-jeroen_chunk1286| Ik was ook ja kwijt geraakt, maar ik had nog wel nee. Dus als iemand me vroeg ben jij Thomas, dan zei ik niet nee.
full-dataset-jeroen_chunk1287| Maar toen verloor ik ook nee.
full-dataset-jeroen_chunk1288| Ik ging naar een tatoeagezaak en liet op de pan van mijn linkerhand het woord ja-tatoeëren en op mijn rechterhand nee.
full-dataset-jeroen_chunk1289_split0| Wat zal ik zeggen? Het maakt je leven niet fantastisch. Het maakt je leven mogelijk. Als ik mijn handen tegen elkaar wrijf, hartje winter, warm ik mezelf aan de wrijving tussen ja en nee.
full-dataset-jeroen_chunk1289_split1| Ik geef boek aan door mijn op ingeklemde handen open te klappen. Elk boek is voor mij het evenwicht tussen ja en nee. Zelfs dit, mijn laatste.
full-dataset-jeroen_chunk1290| Brekt het mijn hart? Uiteraard. Elke seconde van elke dag. En meer stukken dan mijn hart heeft.
full-dataset-jeroen_chunk1291_split0| Me was het laatste woord dat ik hardop kon uitspreken. En dat is verschrikkelijk, maar het was niet anders. Ik liep door de straten me, me, me te roepen. Wil je een kopje koffie, Thomas?
full-dataset-jeroen_chunk1291_split1| En misschien iets lekkerst erbij? Mee
full-dataset-jeroen_chunk1292| Ik wilde de draad lostrekken, de sjaal van mijn zwijger uithalen en van voren af aan beginnen. Maar alles wat ik kon uitbrengen was meeuw.
full-dataset-jeroen_chunk1293_split0| Ik weet dat ik niet de enige ben met deze ziekte. Op straat hoor je soms oude mensen meuh meuh meuh mummelen. En soms klampen ze zich aan hun laatste woord vast. Meuh, zeggen ze, omdat ze rateloos zijn.
full-dataset-jeroen_chunk1294| En toen verloor ik ook me. En was mijn zwijgen compleet.
full-dataset-jeroen_chunk1295| Vanaf dat moment nam ik opschrijfboekjes zoals dit mee, waarin ik alle dingen opschreef die ik niet kon zeggen.
full-dataset-jeroen_chunk1297| Ik versleed honderden boekjes, duizenden. Ze lagen overal in huis.
full-dataset-jeroen_chunk1298| Ik beschouwde mijn opschrijfboekjes nooit als iets bijzonders, slechts als een noodzakelijk kwaad.
full-dataset-jeroen_chunk1299| Toen ik je moeder ontmoette, waren mijn woorden al op.
full-dataset-jeroen_chunk1300_split0| Misschien was juist daardoor ons huwelijk mogelijk. Ze hoefde me niet te leren kennen.
full-dataset-jeroen_chunk1300_split1| Ik zat in een hoekje room door mijn koffie te roeren. De zaak was half leeg. Maar toch kwam ze naast me zitten. Jij bent alles kwijt, zei ze. Alsof een geheim deelde.
full-dataset-jeroen_chunk1301_split0| Ik zweeg. Het geeft niet, fluisterde ze met haar mond vlak bij mijn oor. Ik ook. Dat zie je waarschijnlijk al van een kilometer afstand. We vallen enorm uit de toon. Moet je ze zien kijken.
full-dataset-jeroen_chunk1302_split0| Zij was de boom, maar ook de rivier die van de boom wegstroomde. Dan zijn erger dingen, zeiden ze, erger dan ons te zijn. Wij leven tenminste.
full-dataset-jeroen_chunk1302_split1| En bovendien is het schitterend weer. Dat was ik bijna vergeten te melden. Maar het schijnt dat het vanavond snecht wordt. Althans, volgens de nieuwslezer op de radio. Ik haalde mijn schouders op. Ik wist niet wat slecht betekende.
full-dataset-jeroen_chunk1302_split2| En volgens mijn huisarts is het goed voor me om in de buitenlucht te zijn. Ik heb snecht ogen en volgens hem kom ik niet genoeg buiten. En als ik er nou maar wat vaker op uitging, als ik niet zo bang was...
full-dataset-jeroen_chunk1302_split3| Daarom brak ik de vingers met mijn zwijgen. Sjajaj.
full-dataset-jeroen_chunk1303| Ik pakte mijn notitieboekje uit mijn rugzak en zocht de eerstvolgende lege bladzij. De een na laatste. Ik kan niet praten, schreef ik. Het spijt me.
full-dataset-jeroen_chunk1304| Ze bestudeerde het papiertje, keek naar mij, keek weer naar het papier, sloeg haar handen voor haar ogen en begon te huilen.
full-dataset-jeroen_chunk1305_split0| De tranen zijpelden tussen haar vingers door en vormden poeltjes in haar handen. Ze huilden en huilden maar. Er waren geen servetjes in de buurt, dus scheurde ik de bladzij uit het boekje met Ik kan niet praten.
full-dataset-jeroen_chunk1306_split0| Mijn uitleg en excuus biggelden als mascara over haar gezicht. Ze pakten mijn pen uit mijn hand en schreef op de eerstvolgende lege bladzij uit mijn opschrijfboekje de allerlaatste.
full-dataset-jeroen_chunk1307| Ik bladerde terug en wees naar... Hahaha
full-dataset-jeroen_chunk1308| Zij bladeren vooruit en wees naar trouw alsjeblieft met me.
full-dataset-jeroen_chunk1309| Ik bladerde weer terug en wees naar... Het spijt me maar, ik heb het niet kleiner.
full-dataset-jeroen_chunk1310| Zij bladeren ervoor uit en wees naar trouw alsjeblieft met me.
full-dataset-jeroen_chunk1311| Ik bladerde terug en wees naar... Geen idee, maar het is al laat.
full-dataset-jeroen_chunk1312| Ze bladeren vooruit en wees naar trouw alsjeblieft met me.
full-dataset-jeroen_chunk1313| Maar deze keer hield ze haar vinger bij alsjeblieft. Alsof ze het velletje wilde vastpinnen en een eind aan het gesprek wilde maken.
full-dataset-jeroen_chunk1314| Of alsof ze door het woord heen probeerde te drukken om bij haar ware bedoeling te komen.
full-dataset-jeroen_chunk1315_split0| Ik dacht aan het leven, aan mijn leven. De pijnlijke momenten. De kleine toevalligheden. De schaduw van wekkers op nachtkastjes. Ik dacht aan mijn kleine overwinningen en alles wat ik verwoest had zien worden.
full-dataset-jeroen_chunk1316| Ik had vreugde gekend, maar bij langer na niet genoeg. Was het ooit genoeg?
full-dataset-jeroen_chunk1317| Wat een mislukkeling ben ik, dacht ik, wat een domkop. Dom en bekrompen, waardeloos, mizerig en meeleiwekkend. Volkomen hulpeloos.
full-dataset-jeroen_chunk1318| Geen van mijn huisdieren kent zijn eigen naam. Wat voor iemand ben ik?
full-dataset-jeroen_chunk1319| Ik tilde haar vinger op als de naald van een pick-up en bladeren terug. Pagina voor pagina.
full-dataset-jeroen_chunk1320| Help.
full-dataset-jeroen_chunk1321| Googleplex.
full-dataset-jeroen_chunk1322_split0| Nog even over de armband die mama om had bij de begrafenis. Ik had het laatste bericht van papa op het antwoordapparaat omgezet in Morsen.
full-dataset-jeroen_chunk1323| Ik deed er 9 uur over voor ik hem afhad.
full-dataset-jeroen_chunk1324| En Mam zei dat de armband het mooiste cadeau was dat ze ooit had gekregen.
full-dataset-jeroen_chunk1325| Ik vroeg of ze verliefd was op Rom.
full-dataset-jeroen_chunk1326_split0| Ze zei, Ron is fantastisch. Wat het antwoord was op een vraag die ik niet had gesteld. Ik vroeg het opnieuw. Waar of onwaar? Ben je verliefd op Ron?
full-dataset-jeroen_chunk1327| Ik wilde vragen of ze het deed met Ron. En als ze ja had gezegd, was ik hard weggerend. En als ze nee had gezegd, had ik gevraagd of ze dan vieze dingen met hem deed. Waar ik toevallig alles van weet.
full-dataset-jeroen_chunk1328_split0| Ik wilde zeggen dat ze nog niet mocht scrabbelen of in de spiegel kijken. Of de stereo harder zetten dan boven een net verstaanbaar geluidsniveau. Dat was niet eerlijk tegenover papa en niet eerlijk tegenover mij.
full-dataset-jeroen_chunk1329_split0| Ik maakte nog meer sieraden in morsen voor haar, van papa's berichten. Een ketting, een centuur, oorhangers, een diademe. Maar de armband was verreweg het mooiste.
full-dataset-jeroen_chunk1329_split1| waardoor het het meest waardevolle sieraad is geworden. Mam?
full-dataset-jeroen_chunk1330| Niks.
full-dataset-jeroen_chunk1331| Zelfs een jaar later had ik met bepaalde dingen nog extreem veel moeite. Zoals onder de douche gaan, gek genoeg. En in de lift stappen uiteraard.
full-dataset-jeroen_chunk1332_split0| Er waren heel veel dingen waarvan ik in paniek raakte, zoals hangbruggen, bacillen, vliegtuigen, vuurwerk, Arabieren in de metro, ook al was ik geen racist, Arabieren in restaurants,
full-dataset-jeroen_chunk1332_split1| Grote en metro roosters, onbeheerde tassen, schoenen, mensen met snorre, rook, kwastjes, hogere bouwen.
full-dataset-jeroen_chunk1333| Regelmatig had ik het gevoel dat ik midden in een enorme zwarte zee dreef. Of ergens in de ruimte. Maar niet in de zin van fascinerend.
full-dataset-jeroen_chunk1334| Het leek net of alles onvoorstelbaar ver bij me vandaan was. S'nachts was het ergste.
full-dataset-jeroen_chunk1335| Ik begon van alles te bedenken en kon daar niet meer mee ophouden, net als bevers, waarvan ik toevallig iets weet.
full-dataset-jeroen_chunk1337| Hetzelfde was er met mijn hersenen aan de hand.
full-dataset-jeroen_chunk1338_split0| Op een avond nadat ik wel in Googleplex een aantal dingen had bedacht, ging ik naar papa's inloopkast. Op de vloer van die kast deden we altijd Grieks-Romeins worstelen en vertelden elkaar idiote moppen.
full-dataset-jeroen_chunk1338_split1| Maar sinds zijn dood...
full-dataset-jeroen_chunk1339_split0| Papas kist was dan leeg geweest, zijn kast was nog steeds vol. Ruim een jaar later rook het er nog steeds naar scheerzeep. Ik stopte mijn handen in de zakken van al zijn jasjes. Ik vond een taxibondetje.
full-dataset-jeroen_chunk1340| Ik trok zijn sloffen aan. Ik bekeek mezelf in zijn metalen schoenlepel.
full-dataset-jeroen_chunk1341_split0| De gemiddelde mens valt binnen zeven minuten in slaap, maar ik kon de slaap niet vatten, zelfs niet na uren.
full-dataset-jeroen_chunk1342_split0| Over de stoel waarin hij altijd zat om zijn veters te strikken, hing zijn smoking en ik dacht... vriend, waarom hangt die niet bij zijn pakken? Of was hij soms op een chique feest geweest op de avond voor zijn dood?
full-dataset-jeroen_chunk1343| Als me verder niets vreemds was opgevallen had ik waarschijnlijk niet meer over de smoking nagedacht. Maar opeens vielen me een heleboel dingen op.
full-dataset-jeroen_chunk1344| Er stond een mooie blauwe vaas op de bovenste plank. Wat is de mooie blauwe vaas daar?
full-dataset-jeroen_chunk1345| Omdat ik daar natuurlijk niet bij kon, schoof ik de stoel met de smoking opzij. Ik ging naar mijn kamer om de verzamelde werken van Shakespeare te pakken... die ik van oma had gekregen toen ze gehoord had dat ik Jorick zou spelen.
full-dataset-jeroen_chunk1346| Ik liep heen en weer met vier tragedies per keer, totdat ik een stapel had die hoog genoeg was. Ik klom erop en even ging het goed.
full-dataset-jeroen_chunk1347_split0| Maar toen ik met mijn vingertoppen de vaas aanraakte, begon de tragedie te wiebelen. En tegelijkertijd werd ik vreselijk afgeleid door de smoking. En voor ik het wist, was alles op de grond gevallen. Ik ook.
full-dataset-jeroen_chunk1347_split1| In scherven. Was ik niet, brulde ik.
full-dataset-jeroen_chunk1348_split0| Ik ritste mezelf in mijn onzichtbare slaapzak. Niet omdat ik pijn had gedaan en ook niet omdat ik iets had gebroken, maar omdat ze zo hard moesten lachen. Ik gaf mezelf een stomp.
full-dataset-jeroen_chunk1349| Ik begon de rommel op te ruimen en op dat moment viel me nog iets vreemds op. Midden tussen al het glas lag een envelopje, ongeveer zo groot als een draadloze internetkaart. Kijk nou wat.
full-dataset-jeroen_chunk1350| Ik maakte het open. Daar zat een sleutel in. Krijgt nu wat? Krijgt nu wat?
full-dataset-jeroen_chunk1351| De sleutel zag er raar uit, zo te zien van iets heel belangrijks. Want hij was dikker en kleiner dan een gewone sleutel.
full-dataset-jeroen_chunk1352| Eerst deed ik het meest voor de hand liggende, namelijk heel stiekem proberen of de sleutel in een van de sloten van ons huis pastte.
full-dataset-jeroen_chunk1353| zonder dat ik het hoefde te proberen en wist ik dat hij niet van de voordeur was. Want het was anders dan de sleutel die ik om mijn koortje om mijn hals droeg, voor als er niemand thuis was.
full-dataset-jeroen_chunk1354_split0| Ik probeerde de sleutel op de badkamadeur, de verschillende slaapkamadeuren en op de laadjes van mammas kast. Ik probeerde hem op de laad van het bureau in de keuken waar papa de rekeningen in bewaarde.
full-dataset-jeroen_chunk1354_split1| En ook mama Siera de kastje.
full-dataset-jeroen_chunk1355_split0| De volgende ochtend zei ik tegen mama dat ik niet naar school kon omdat ik ziek was. Dat was de eerste leugen die ik moest vertellen. Ze legde haar hand op mijn voorhoofd en zei je voelt inderdaad een beetje warm aan.
full-dataset-jeroen_chunk1356_split0| Ze zei, ik heb de hele dag vergaderingen, maar oma kan wel langskomen als je iets nodig hebt. En ik zal je iedere uur even bellen. Ik zei, als ik niet opneem, dan slaap ik waarschijnlijk, of zit ik op de wc. Ze zei.
full-dataset-jeroen_chunk1357_split0| Toen ze naar haar werk was, kled ik me aan en ging naar beneden. Stan was voor de stoep aan het vegen. Je ziet er helemaal niet ziek uit, zei hij terwijl hij een hoopje bladeren in de goot veegde. Ik zei ik vond me wel ziek.
full-dataset-jeroen_chunk1357_split1| Ik antwoordde naar de drogist op de 84e straat om wat kilpasties te halen.
full-dataset-jeroen_chunk1358| Waar ik in werkelijkheid naartoe ging was de slootmaker. Fraser en zonen in de 79e straat.
full-dataset-jeroen_chunk1359| Nog meer reservesleutels nodig? Vroeg Walt.
full-dataset-jeroen_chunk1360| Ik gaf hem een high five en ik liet hem de sleutel zien die ik had gevonden. En vroeg of hij me daar wat meer over kon vertellen.
full-dataset-jeroen_chunk1361| Die is van een kluisje, zei hij, terwijl hij de sleutel vlak voor zijn gezicht hield.
full-dataset-jeroen_chunk1362| Een brandkast lijkt me.
full-dataset-jeroen_chunk1363| Aan het formaat kun je zien dat hij van een kluis is.
full-dataset-jeroen_chunk1364| Maar deze sleutel is niet van een ingebouwd brandkast, dat lijkt me niet.
full-dataset-jeroen_chunk1365| Niet voor een grote kluis, misschien een draagbare. Het lijkt eigenlijk nog het meest op een sleutel voor een bewaarkluis, een ouwetje. Of een soort brandvertragend kistje.
full-dataset-jeroen_chunk1366_split0| Daar moest ik een beetje om lachen. Vuur in slow motion. Het is een oude sleutel, zei hij. Misschien wel twintig of dertig jaar oud. Hoe ziet u dat? Sleutels hebben lucht in mijn leven.
full-dataset-jeroen_chunk1367_split0| Maar de meeste kluizen werken niet meer met een sleutel. Bijna niemand gebruikt nog sleutels. Ik wel, zei ik, en ik liet hem onze huissleutel zien. Dat is fijn om te zien, zei hij.
full-dataset-jeroen_chunk1367_split1| Het is tegenwoordig allemaal elektronica wat de klok slaat. Sleutelkaarten. Fingerafdrukherkenning.
full-dataset-jeroen_chunk1368| En toen raakte ik heel erg in mineur.
full-dataset-jeroen_chunk1369| Hoe moet het dan met uw winkel als mensen als ik in uitstervend ras zijn?
full-dataset-jeroen_chunk1370| We worden een speciaal zaak, zei hij. Net als schijfmachinewinkels. Nu zijn we nog handig, maar over een tijdje zijn we interessant.
full-dataset-jeroen_chunk1371| Misschien moeten we op een ander product richten. Ik hou van dit product.
full-dataset-jeroen_chunk1372_split0| Ik zei, er is iets wat ik u zou willen vragen. Hij zei, brand los. Brand los? Ja, vertel op. Laat maar horen.
full-dataset-jeroen_chunk1373_split0| Eigenlijk ben ik kleinzoon. Mijn grootvader heeft deze zaak opgezet. Cool. Maar ik neem aan dat ik ook zoon ben, want mijn vader heeft zijn leven lang in de zaak gestaan.
full-dataset-jeroen_chunk1374| Ik zei, ik heb nog een vraag. Brand los.
full-dataset-jeroen_chunk1375| Denkt u dat ik het bedrijf kan vinden dat deze sleutel heeft gemaakt?
full-dataset-jeroen_chunk1376| Dat kan elk bedrijf zijn geweest. Goed, dan wil ik weten waar ik het slot kan vinden dat ermee open gaat.
full-dataset-jeroen_chunk1377| Ik ben bang dat ik je niet verder kan helpen.
full-dataset-jeroen_chunk1378| Je moet de sleutel maar in elk slot steken dat je ziet. Ik kan wel een extra sleutel maken als je wilt.
full-dataset-jeroen_chunk1379| Ik zou wel Googleplex-kleuters willen hebben. Googleplex. Dat is 10 tot de macht Google. Google. Dat is een 1 met 100 nullen erachter.
full-dataset-jeroen_chunk1380| Ik tildde mijn hand heel hoog op en legde hem op zijn schouder en zei... Ja...
full-dataset-jeroen_chunk1381| Toen ik thuiskwam zei Stan, er is post voor je.
